         291952 function calls (282739 primitive calls) in 12.356 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 __init__.py:2003(basicConfig)
      122    0.000    0.000    0.000    0.000 core.py:794(preParse)
        1    0.000    0.000    0.000    0.000 _cm.py:1(<module>)
        5    0.000    0.000    0.000    0.000 shape_base.py:367(_stack_dispatcher)
        1    0.000    0.000    0.000    0.000 Image.py:165(Resampling)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
       47    0.000    0.000    0.000    0.000 results.py:215(__getitem__)
        3    0.000    0.000    0.000    0.000 opimg.py:41(dimensoes)
       11    0.000    0.000    0.000    0.000 ast.py:440(visit_Constant)
        1    0.000    0.000    0.000    0.000 _enums.py:17(JoinStyle)
        1    0.000    0.000    0.000    0.000 ExifTags.py:352(IFD)
        4    0.000    0.000    0.000    0.000 getlimits.py:311(_get_machar)
      813    0.000    0.000    0.000    0.000 __init__.py:884(<lambda>)
        4    0.000    0.000    0.000    0.000 <frozen _collections_abc>:979(update)
      175    0.000    0.000    0.000    0.000 helpers.py:213(<lambda>)
        6    0.000    0.000    0.000    0.000 fromnumeric.py:3225(min)
      155    0.000    0.000    0.000    0.000 {built-in method sys.intern}
      4/3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
       13    0.000    0.000    0.000    0.000 mixins.py:46(_numeric_methods)
      465    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        1    0.000    0.000    0.000    0.000 _local.py:354(with_name)
       21    0.000    0.000    0.000    0.000 _parser.py:273(getuntil)
        1    0.000    0.000    0.000    0.000 ExifTags.py:344(Interop)
       84    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:495(broadcast_arrays)
        1    0.000    0.000    0.000    0.000 linop.py:1(<module>)
        3    0.000    0.000    0.000    0.000 core.py:4241(__init__)
        6    0.000    0.000    0.000    0.000 inspect.py:3082(replace)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Image.py:156(Transform)
        3    0.000    0.000    0.000    0.000 __init__.py:2187(info)
      151    0.000    0.000    0.000    0.000 transforms.py:1335(<genexpr>)
       15    0.000    0.000    0.000    0.000 {built-in method posix.lstat}
      276    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _globals.py:65(_CopyMode)
      206    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
      269    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
      166    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        4    0.000    0.000    0.000    0.000 _local.py:289(drive)
       47    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       39    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
       23    0.000    0.000    0.000    0.000 results.py:224(__setitem__)
        4    0.000    0.000    0.000    0.000 locale.py:381(normalize)
      383    0.000    0.000    0.000    0.000 enum.py:795(<genexpr>)
        2    0.000    0.000    0.000    0.000 core.py:3039(__array_finalize__)
        2    0.000    0.000    0.000    0.000 enum.py:1592(__or__)
        1    0.000    0.000    0.000    0.000 _arraypad_impl.py:1(<module>)
       21    0.000    0.000    0.000    0.000 __init__.py:1764(isEnabledFor)
        1    0.000    0.000    0.000    0.000 _colorize.py:1(<module>)
       50    0.000    0.000    0.000    0.000 _add_newdocs.py:6752(refer_to_array_attribute)
       10    0.000    0.000    0.000    0.000 argparse.py:1689(_add_action)
       81    0.000    0.000    0.000    0.000 _parser.py:954(fix_flags)
        8    0.000    0.000    0.000    0.000 getlimits.py:62(smallest_subnormal)
       25    0.000    0.000    0.000    0.000 enum.py:346(__init__)
        7    0.000    0.000    0.000    0.000 core.py:3633(__init__)
        4    0.000    0.000    0.000    0.000 core.py:5901(__init__)
       30    0.000    0.000    0.000    0.000 core.py:4465(<genexpr>)
       65    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 _enums.py:109(CapStyle)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1363(__init__)
        1    0.000    0.000    0.000    0.000 __config__.py:14(DisplayModes)
        6    0.000    0.000    0.000    0.000 inspect.py:2001(_signature_get_user_defined_method)
       25    0.000    0.000    0.000    0.000 helpers.py:250(<genexpr>)
        4    0.000    0.000    0.000    0.000 deprecation.py:505(suppress_matplotlib_deprecation_warning)
        1    0.000    0.000    0.000    0.000 typing.py:797(_make_union)
      290    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       13    0.000    0.000    0.000    0.000 core.py:8739(_replace_return_type)
        3    0.000    0.000    0.000    0.000 core.py:1667(__invert__)
        1    0.000    0.000    0.000    0.000 ImageColor.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _twodim_base_impl.py:163(eye)
       39    0.000    0.000    0.000    0.000 {built-in method numpy.asarray}
       81    0.000    0.000    0.000    0.000 {method '__typing_prepare_subst__' of 'typing.TypeVar' objects}
       33    0.000    0.000    0.000    0.000 <frozen os>:793(encode)
        4    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
        1    0.000    0.000    0.000    0.000 Image.py:197(Quantize)
        1    0.000    0.000    0.000    0.000 core.py:2868(__new__)
       49    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 Image.py:184(Dither)
       85    0.000    0.000    0.000    0.000 argparse.py:1405(register)
        2    0.000    0.000    0.000    0.000 __init__.py:189(caching_module_getattr)
        1    0.000    0.000    0.000    0.000 registry.py:5(BackendFilter)
        4    0.000    0.000    0.000    0.000 _local.py:257(_parse_path)
        1    0.000    0.000    0.000    0.000 core.py:2510(Keyword)
      257    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 _scalars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 helpers.py:692(OpAssoc)
       59    0.000    0.000    0.000    0.000 typing.py:1221(<genexpr>)
       40    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
        4    0.000    0.000    0.000    0.000 inspect.py:3099(_hash_basis)
        1    0.000    0.000    0.000    0.000 __init__.py:432(_sanity_check)
        3    0.000    0.000    0.000    0.000 colors.py:2046(__init__)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:104(Disposal)
        9    0.000    0.000    0.000    0.000 argparse.py:1580(_get_optional_kwargs)
        3    0.000    0.000    0.000    0.000 core.py:5079(__init__)
        3    0.000    0.000    0.000    0.000 core.py:2488(__init__)
      176    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 threading.py:1350(__init__)
       41    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
        3    0.000    0.000    0.000    0.000 inspect.py:811(_finddoc)
        2    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:350(_broadcast_to)
        1    0.000    0.000    0.000    0.000 __init__.py:265(_reset_cache)
      435    0.000    0.000    0.000    0.000 enum.py:1213(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:73(CFUNCTYPE)
      339    0.000    0.000    0.000    0.000 enum.py:1333(value)
       25    0.000    0.000    0.000    0.000 helpers.py:257(<genexpr>)
        1    0.000    0.000    0.000    0.000 GimpGradientFile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:622(_register_types)
      435    0.000    0.000    0.000    0.000 enum.py:248(__init__)
        1    0.000    0.000    0.000    0.000 _structures.py:1(<module>)
        3    0.000    0.000    0.000    0.000 __init__.py:522(PYFUNCTYPE)
       10    0.000    0.000    0.000    0.000 argparse.py:1495(_add_action)
        1    0.000    0.000    0.000    0.000 core.py:3188(view)
      326    0.000    0.000    0.000    0.000 typing.py:2371(cast)
      206    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1184(__init__)
        1    0.000    0.000    0.000    0.000 artist.py:116(Artist)
      258    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        1    0.000    0.000    0.000    0.000 core.py:3696(__init__)
        1    0.000    0.000    0.000    0.000 linop.py:53(rotacao)
        6    0.000    0.000    0.000    0.000 core.py:1180(__init__)
        1    0.000    0.000    0.000    0.000 args.py:34(verbosidade)
       25    0.000    0.000    0.000    0.000 typing.py:2696(overload)
       12    0.000    0.000    0.000    0.000 core.py:277(wrapper)
       63    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 _local.py:717(mkdir)
      340    0.000    0.000    0.000    0.000 enum.py:1328(name)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:989(create_module)
        2    0.000    0.000    0.000    0.000 __init__.py:930(__init__)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:229(expanduser)
       10    0.000    0.000    0.000    0.000 core.py:4767(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 core.py:3589(__init__)
        2    0.000    0.000    0.000    0.000 locale.py:347(_replace_encoding)
      328    0.000    0.000    0.000    0.000 inspect.py:2779(name)
        3    0.000    0.000    0.000    0.000 core.py:3727(__init__)
       32    0.000    0.000    0.000    0.000 {built-in method math.prod}
        1    0.000    0.000    0.000    0.000 core.py:5454(__init__)
       21    0.000    0.000    0.000    0.000 _parser.py:894(_parse_flags)
       28    0.000    0.000    0.000    0.000 getlimits.py:692(__init__)
       78    0.000    0.000    0.000    0.000 textwrap.py:483(<lambda>)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1380(_get_parent_path)
        1    0.000    0.000    0.000    0.000 idx.py:65(zeros)
       14    0.000    0.000    0.000    0.000 core.py:1030(reset_cache)
       63    0.000    0.000    0.000    0.000 <frozen posixpath>:42(_get_sep)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:125(Blend)
       49    0.000    0.000    0.000    0.000 core.py:2472(_generateDefaultName)
       16    0.000    0.000    0.000    0.000 rcsetup.py:96(_listify_validator)
        3    0.000    0.000    0.000    0.000 __init__.py:719(_update_raw)
        9    0.000    0.000    0.000    0.000 overrides.py:23(set_array_function_like_doc)
        1    0.000    0.000    0.000    0.000 linop.py:9(identidade)
        1    0.000    0.000    0.000    0.000 transforms.py:2103(IdentityTransform)
       14    0.000    0.000    0.000    0.000 __init__.py:145(_check_size)
        4    0.000    0.000    0.000    0.000 _local.py:307(_tail)
      124    0.000    0.000    0.000    0.000 __init__.py:432(<genexpr>)
      200    0.000    0.000    0.000    0.000 core.py:485(mayReturnEmpty)
      157    0.000    0.000    0.000    0.000 rcsetup.py:70(func)
        5    0.000    0.000    0.000    0.000 <frozen os>:719(__setitem__)
       97    0.000    0.000    0.000    0.000 core.py:6163(<genexpr>)
        3    0.000    0.000    0.000    0.000 core.py:1757(suppress)
        1    0.000    0.000    0.000    0.000 pickle.py:1180(_Unpickler)
        5    0.000    0.000    0.000    0.000 _compiler.py:394(_bytes_to_codes)
        4    0.000    0.000    0.000    0.000 inspect.py:1816(getattr_static)
        2    0.000    0.000    0.000    0.000 inspect.py:2095(_signature_bound_method)
      206    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1209(get_filename)
      134    0.000    0.000    0.000    0.000 contextlib.py:450(__exit__)
        1    0.000    0.000    0.000    0.000 core.py:6754(__array_finalize__)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 enum.py:1305(__format__)
        1    0.000    0.000    0.000    0.000 Image.py:533(Image)
      184    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1604(<genexpr>)
        4    0.000    0.000    0.000    0.000 rcsetup.py:223(_validate_marker)
       10    0.000    0.000    0.000    0.000 version.py:523(_cmpkey)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:18(numeric_type_aliases)
       19    0.000    0.000    0.000    0.000 _compiler.py:410(_generate_overlap_table)
       81    0.000    0.000    0.000    0.000 _parser.py:76(__init__)
       95    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
        1    0.000    0.000    0.000    0.000 unicode.py:75(nums)
        1    0.000    0.000    0.000    0.000 subprocess.py:758(Popen)
        1    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
      276    0.000    0.000    0.000    0.000 {built-in method _operator.eq}
        5    0.000    0.000    0.000    0.000 _local.py:498(__init__)
        1    0.000    0.000    0.000    0.000 Image.py:192(Palette)
        1    0.000    0.000    0.000    0.000 _docstring.py:66(__call__)
       51    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       84    0.000    0.000    0.000    0.000 __init__.py:16(set_module)
       84    0.000    0.000    0.000    0.000 __init__.py:27(decorator)
       23    0.000    0.000    0.000    0.000 core.py:4417(<genexpr>)
        1    0.000    0.000    0.000    0.000 _array_api_info.py:1(<module>)
        6    0.000    0.000    0.000    0.000 __init__.py:1477(__init__)
       24    0.000    0.000    0.000    0.000 numerictypes.py:590(_scalar_type_key)
       12    0.000    0.000    0.000    0.000 core.py:6117(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:493(hugepage_setup)
        1    0.000    0.000    0.000    0.000 linop.py:71(rotacao_proj)
        6    0.000    0.000    0.000    0.000 warnings.py:188(_add_filter)
        3    0.000    0.000    0.000    0.000 deprecation.py:185(finalize)
        3    0.000    0.000    0.000    0.000 warnings.py:170(simplefilter)
       38    0.000    0.000    0.000    0.000 core.py:2501(parseImpl)
        1    0.000    0.000    0.000    0.000 __init__.py:1119(__init__)
        4    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
       25    0.000    0.000    0.000    0.000 enum.py:961(_find_data_repr_)
        4    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        2    0.000    0.000    0.000    0.000 rcsetup.py:759(<genexpr>)
       66    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       15    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
        4    0.000    0.000    0.000    0.000 typing.py:2329(runtime_checkable)
        1    0.000    0.000    0.000    0.000 numeric.py:2205(identity)
        1    0.000    0.000    0.000    0.000 enum.py:1455(_missing_)
        1    0.000    0.000    0.000    0.000 __init__.py:1490(setLevel)
      206    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1017(create_module)
        3    0.000    0.000    0.000    0.000 colors.py:1266(__init__)
        1    0.000    0.000    0.000    0.000 core.py:4777(IndentedBlock)
        1    0.000    0.000    0.000    0.000 opimg.py:89(escalonamento)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:441(__enter__)
        1    0.000    0.000    0.000    0.000 _machar.py:1(<module>)
        5    0.000    0.000    0.000    0.000 __init__.py:1409(_fixupParents)
        1    0.000    0.000    0.000    0.000 core.py:3494(__init__)
      138    0.000    0.000    0.000    0.000 _compiler.py:431(_get_iscased)
      161    0.000    0.000    0.000    0.000 core.py:1774(leave_whitespace)
       38    0.000    0.000    0.000    0.000 rcsetup.py:77(__call__)
       20    0.000    0.000    0.000    0.000 mixins.py:18(_binary_method)
        1    0.000    0.000    0.000    0.000 __init__.py:343(__init__)
        1    0.000    0.000    0.000    0.000 argparse.py:1490(add_mutually_exclusive_group)
        4    0.000    0.000    0.000    0.000 inspect.py:1777(_check_class)
        1    0.000    0.000    0.000    0.000 results.py:39(ParseResults)
        1    0.000    0.000    0.000    0.000 __init__.py:482(cycler)
        1    0.000    0.000    0.000    0.000 _iotools.py:451(StringConverter)
        6    0.000    0.000    0.000    0.000 typing.py:1754(<genexpr>)
      174    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
       47    0.000    0.000    0.000    0.000 cbook.py:1871(_str_lower_equal)
       18    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:19(type_aliases_gen)
        6    0.000    0.000    0.000    0.000 __init__.py:317(_logged_cached)
        6    0.000    0.000    0.000    0.000 <frozen posixpath>:176(dirname)
        1    0.000    0.000    0.000    0.000 _dtype.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:106(PrettyPrinter)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:662(spec_from_loader)
      200    0.000    0.000    0.000    0.000 multiarray.py:161(concatenate)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:815(__contains__)
        2    0.000    0.000    0.000    0.000 __init__.py:600(__init__)
       85    0.000    0.000    0.000    0.000 core.py:1962(streamline)
        4    0.000    0.000    0.000    0.000 rcsetup.py:291(validate_color_or_inherit)
        1    0.000    0.000    0.000    0.000 _arrayterator_impl.py:1(<module>)
      161    0.000    0.000    0.000    0.000 util.py:242(escape_re_range_char)
        2    0.000    0.000    0.000    0.000 arrayprint.py:537(decorating_function)
        3    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        1    0.000    0.000    0.000    0.000 arrayprint.py:50(_make_options_dict)
        1    0.000    0.000    0.000    0.000 argparse.py:1710(__init__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:997(exec_module)
        1    0.000    0.000    0.000    0.000 ImageSequence.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
        9    0.000    0.000    0.000    0.000 rcsetup.py:474(_validate_linestyle)
        1    0.000    0.000    0.000    0.000 transforms.py:668(Bbox)
       24    0.000    0.000    0.000    0.000 typing.py:310(_check_generic_specialization)
        1    0.000    0.000    0.000    0.000 _local.py:482(Path)
       42    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:83(<genexpr>)
        1    0.000    0.000    0.000    0.000 core.py:4055(And)
        1    0.000    0.000    0.000    0.000 core.py:720(add_condition)
        1    0.000    0.000    0.000    0.000 __init__.py:546(_cycler)
       43    0.000    0.000    0.000    0.000 core.py:4169(<genexpr>)
        4    0.000    0.000    0.000    0.000 _version.py:1(<module>)
      162    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        2    0.000    0.000    0.000    0.000 core.py:3013(_update_from)
      181    0.000    0.000    0.000    0.000 <frozen _collections_abc>:873(__iter__)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
        5    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1446(_clear_cache)
        3    0.000    0.000    0.000    0.000 __init__.py:133(check_shape)
        3    0.000    0.000    0.000    0.000 __init__.py:1509(info)
       74    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
        1    0.000    0.000    0.000    0.000 random.py:119(__init__)
       37    0.000    0.000    0.000    0.000 numeric.py:1937(isscalar)
        1    0.000    0.000    0.000    0.000 tempfile.py:685(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 _linalg.py:55(SlogdetResult)
        1    0.000    0.000    0.000    0.000 unicode.py:236(Japanese)
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:1(<module>)
        6    0.000    0.000    0.000    0.000 typing.py:3119(_get_typeddict_qualifiers)
        2    0.000    0.000    0.000    0.000 core.py:6928(__init__)
        2    0.000    0.000    0.000    0.000 core.py:3529(_generateDefaultName)
        4    0.000    0.000    0.000    0.000 contextlib.py:303(helper)
        1    0.000    0.000    0.000    0.000 _local.py:59(PurePath)
        1    0.000    0.000    0.000    0.000 __init__.py:119(Cycler)
       50    0.000    0.000    0.000    0.000 ast.py:278(iter_fields)
        1    0.000    0.000    0.000    0.000 Image.py:3826(_apply_env_variables)
        2    0.000    0.000    0.000    0.000 core.py:3767(__init__)
        4    0.000    0.000    0.000    0.000 arrayprint.py:793(_extendLine_pretty)
        1    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
       37    0.000    0.000    0.000    0.000 {method 'as_arrays' of 'numpy._core._multiarray_umath._array_converter' objects}
      122    0.000    0.000    0.000    0.000 core.py:2459(__getnewargs__)
        1    0.000    0.000    0.000    0.000 cbook.py:198(CallbackRegistry)
        2    0.000    0.000    0.000    0.000 interp.py:47(__str__)
        4    0.000    0.000    0.000    0.000 _local.py:277(_raw_path)
      134    0.000    0.000    0.000    0.000 contextlib.py:444(__init__)
        4    0.000    0.000    0.000    0.000 _linalg.py:214(transpose)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:3203(amax)
        1    0.000    0.000    0.000    0.000 GimpPaletteFile.py:1(<module>)
       52    0.000    0.000    0.000    0.000 colors.py:358(<genexpr>)
        4    0.000    0.000    0.000    0.000 <frozen posixpath>:376(abspath)
        2    0.000    0.000    0.000    0.000 _abc.py:460(is_dir)
       16    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 _linalg.py:59(SVDResult)
        1    0.000    0.000    0.000    0.000 numbers.py:57(Complex)
        1    0.000    0.000    0.000    0.000 __init__.py:416(by_key)
       29    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        1    0.000    0.000    0.000    0.000 _abc.py:403(PathBase)
       10    0.000    0.000    0.000    0.000 argparse.py:1614(_pop_action_class)
       44    0.000    0.000    0.000    0.000 unicode.py:17(<genexpr>)
        1    0.000    0.000    0.000    0.000 PaletteFile.py:1(<module>)
        6    0.000    0.000    0.000    0.000 results.py:349(get)
        1    0.000    0.000    0.000    0.000 __init__.py:226(_from_iter)
        5    0.000    0.000    0.000    0.000 _local.py:117(__init__)
        8    0.000    0.000    0.000    0.000 argparse.py:912(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:869(__init__)
       78    0.000    0.000    0.000    0.000 _internal.py:904(<genexpr>)
       94    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 _linalg.py:43(EigResult)
        1    0.000    0.000    0.000    0.000 random.py:128(seed)
       27    0.000    0.000    0.000    0.000 argparse.py:1409(_registry_get)
        1    0.000    0.000    0.000    0.000 _local.py:245(_from_parsed_parts)
        6    0.000    0.000    0.000    0.000 inspect.py:1803(_shadowed_dict)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       21    0.000    0.000    0.000    0.000 _parser.py:303(checkgroupname)
       79    0.000    0.000    0.000    0.000 enum.py:91(_is_single_bit)
        1    0.000    0.000    0.000    0.000 defmatrix.py:72(matrix)
       37    0.000    0.000    0.000    0.000 {method 'result_type' of 'numpy._core._multiarray_umath._array_converter' objects}
        4    0.000    0.000    0.000    0.000 arrayprint.py:1289(__call__)
        1    0.000    0.000    0.000    0.000 argparse.py:155(HelpFormatter)
        4    0.000    0.000    0.000    0.000 core.py:5381(_generateDefaultName)
        2    0.000    0.000    0.000    0.000 _linalg.py:148(_commonType)
       20    0.000    0.000    0.000    0.000 inspect.py:3100(<genexpr>)
        1    0.000    0.000    0.000    0.000 _function_base_impl.py:2383(__init__)
        2    0.000    0.000    0.000    0.000 _abc.py:130(with_segments)
        1    0.000    0.000    0.000    0.000 core.py:321(condition_as_parse_action)
        1    0.000    0.000    0.000    0.000 _linalg.py:47(EighResult)
        4    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        2    0.000    0.000    0.000    0.000 __init__.py:957(createLock)
        1    0.000    0.000    0.000    0.000 __init__.py:1277(__init__)
        1    0.000    0.000    0.000    0.000 argparse.py:1737(ArgumentParser)
       50    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
        3    0.000    0.000    0.000    0.000 core.py:708(add_parse_action)
        3    0.000    0.000    0.000    0.000 enum.py:1445(_iter_member_by_def_)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1370(_find_parent_path_names)
        1    0.000    0.000    0.000    0.000 core.py:103(__diag__)
       13    0.000    0.000    0.000    0.000 transforms.py:56(_make_str_method)
     15/3    0.000    0.000    0.000    0.000 ast.py:88(_convert)
       13    0.000    0.000    0.000    0.000 mixins.py:38(_inplace_binary_method)
      134    0.000    0.000    0.000    0.000 contextlib.py:447(__enter__)
        2    0.000    0.000    0.000    0.000 opimg.py:214(asdim)
        1    0.000    0.000    0.000    0.000 _linalg.py:51(QRResult)
        1    0.000    0.000    0.000    0.000 colorizer.py:38(Colorizer)
        1    0.000    0.000    0.000    0.000 _polynomial_impl.py:1080(poly1d)
        5    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.000    0.000 deprecation.py:152(_deprecated_property)
        6    0.000    0.000    0.000    0.000 typing.py:2528(get_origin)
        1    0.000    0.000    0.000    0.000 testing.py:126(TestParseResultsAsserts)
        1    0.000    0.000    0.000    0.000 pickle.py:404(_Pickler)
        1    0.000    0.000    0.000    0.000 rcsetup.py:361(_validate_cmap)
        5    0.000    0.000    0.000    0.000 linop.py:38(translacao)
       25    0.000    0.000    0.000    0.000 getlimits.py:716(max)
       54    0.000    0.000    0.000    0.000 exceptions.py:49(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:620(set)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:166(<genexpr>)
        8    0.000    0.000    0.000    0.000 __init__.py:56(__init_subclass__)
        2    0.000    0.000    0.000    0.000 _local.py:510(stat)
      102    0.000    0.000    0.000    0.000 inspect.py:3074(parameters)
       37    0.000    0.000    0.000    0.000 version.py:207(<genexpr>)
       91    0.000    0.000    0.000    0.000 results.py:29(__getitem__)
        1    0.000    0.000    0.000    0.000 numbers.py:319(Integral)
        1    0.000    0.000    0.000    0.000 core.py:5959(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:680(Colormap)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:583(swapaxes)
        3    0.000    0.000    0.000    0.000 inspect.py:801(_findclass)
       37    0.000    0.000    0.000    0.000 {method 'wrap' of 'numpy._core._multiarray_umath._array_converter' objects}
        5    0.000    0.000    0.000    0.000 deprecation.py:174(finalize)
       22    0.000    0.000    0.000    0.000 util.py:197(__init__)
        1    0.000    0.000    0.000    0.000 deprecation.py:137(finalize)
        2    0.000    0.000    0.000    0.000 selectors.py:568(_can_use)
        7    0.000    0.000    0.000    0.000 core.py:2600(_arraymethod)
       29    0.000    0.000    0.000    0.000 core.py:4416(<genexpr>)
       14    0.000    0.000    0.000    0.000 mixins.py:28(_reflected_binary_method)
      114    0.000    0.000    0.000    0.000 core.py:809(postParse)
       25    0.000    0.000    0.000    0.000 getlimits.py:703(min)
       30    0.000    0.000    0.000    0.000 core.py:699(<genexpr>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:281(_validate_toolbar)
        1    0.000    0.000    0.000    0.000 _internal.py:252(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:460(__call__)
        6    0.000    0.000    0.000    0.000 rcsetup.py:298(validate_color_or_auto)
       18    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        6    0.000    0.000    0.000    0.000 rcsetup.py:185(_make_type_validator)
        2    0.000    0.000    0.000    0.000 <frozen os>:725(__delitem__)
        3    0.000    0.000    0.000    0.000 colors.py:1522(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2420(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:458(validate)
        1    0.000    0.000    0.000    0.000 gzip.py:140(GzipFile)
       78    0.000    0.000    0.000    0.000 {method 'isspace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 rcsetup.py:311(_validate_color_or_linecolor)
